#{"t_start": 1708616271.3749042, "env_id": "None"}
r,l,t
0.03479021,382,5.491735
0.03479021,382,5.492708
0.03479021,382,5.492743
0.03479021,382,5.492755
0.03479021,382,5.492763
0.03479021,382,5.492771
0.03479021,382,5.492778
0.03479021,382,5.492785
0.025174825,386,7.76149
0.025174825,386,7.761589
0.025174825,386,7.761602
0.025174825,386,7.761611
0.025174825,386,7.761619
0.025174825,386,7.761626
0.025174825,386,7.761633
0.025174825,386,7.76164
0.03479021,382,10.151895
0.03479021,382,10.151956
0.03479021,382,10.151968
0.03479021,382,10.151977
0.03479021,382,10.151984
0.03479021,382,10.151992
0.03479021,382,10.151999
0.03479021,382,10.152006
0.03479021,382,12.214888
0.03479021,382,12.215082
0.03479021,382,12.215106
0.03479021,382,12.215117
0.03479021,382,12.215125
0.03479021,382,12.215132
0.03479021,382,12.215139
0.03479021,382,12.215145
0.060454544,372,21.281672
0.04589161,378,21.335669
0.040961538,380,21.357624
0.04043706,380,21.35769
0.029475525,385,21.401091
0.02833916,385,21.401154
0.026818182,386,21.412326
0.029055944,386,21.412377
0.041660838,380,26.700874
0.041660838,380,26.700945
0.041660838,380,26.700957
0.041660838,380,26.700965
0.041660838,380,26.700979
0.041660838,380,26.700986
0.041660838,380,26.700993
0.041660838,380,26.701
0.049405593,377,39.099746
0.042937063,379,39.12195
0.037989512,381,39.140233
0.03596154,382,39.151449
0.03171329,384,39.170075
0.029020978,385,39.181166
0.028863637,385,39.181221
0.026416084,386,39.193949
0.043444056,379,44.334041
0.043444056,379,44.334116
0.043444056,379,44.334129
0.043444056,379,44.334139
0.043444056,379,44.334148
0.043444056,379,44.334156
0.043444056,379,44.334164
0.043444056,379,44.334171
0.05520979,374,56.094859
0.03861888,381,56.155397
0.038898602,381,56.155454
0.03708042,382,56.167537
0.03409091,383,56.17878
0.025454545,387,56.215527
0.025716783,387,56.21559
0.016923077,390,56.241363
0.03332168,383,61.09676
0.03332168,383,61.096817
0.03332168,383,61.096828
0.03332168,383,61.096837
0.03332168,383,61.096844
0.03332168,383,61.096851
0.03332168,383,61.096858
0.03332168,383,61.096865
0.048024476,377,72.343233
0.041713286,380,72.377359
0.036433566,382,72.399588
0.035611887,382,72.399643
0.028706294,385,72.433293
0.030716782,385,72.433358
0.026695805,386,72.446066
0.01520979,392,72.498096
0.025979022,387,77.367163
0.025979022,387,77.367232
0.025979022,387,77.367247
0.025979022,387,77.367259
0.025979022,387,77.367267
0.025979022,387,77.367273
0.025979022,387,77.36728
0.025979022,387,77.367286
0.084493004,362,88.756729
0.070944056,368,88.813097
0.048304196,377,88.892285
0.04033217,380,88.924138
0.040244754,380,88.924191
0.036748253,382,88.946078
0.035,383,88.958971
0.02874126,385,88.979477
0.041695803,380,93.802533
0.041695803,380,93.802599
0.041695803,380,93.802613
0.041695803,380,93.802621
0.041695803,380,93.802628
0.041695803,380,93.802638
0.041695803,380,93.802645
0.041695803,380,93.802651
0.06291958,371,105.533901
0.058444057,373,105.555785
0.05797203,373,105.55585
0.04568182,378,105.598881
0.03353147,383,105.64232
0.03388112,383,105.642366
0.033216782,383,105.642376
0.025664335,386,105.676009
0.033951048,383,110.951276
0.033951048,383,110.951344
0.033951048,383,110.951356
0.033951048,383,110.951364
0.033951048,383,110.951371
0.033951048,383,110.951378
0.033951048,383,110.951385
0.033951048,383,110.951392
0.06961539,368,122.384497
0.056171328,374,122.439662
0.048094407,377,122.468193
0.0404021,380,122.499482
0.03945804,381,122.511434
0.036066435,382,122.524086
0.035594404,383,122.53446
0.017779721,390,122.597316
0.05321678,375,127.52933
0.05321678,375,127.529392
0.05321678,375,127.529403
0.05321678,375,127.529412
0.05321678,375,127.529422
0.05321678,375,127.529431
0.05321678,375,127.529437
0.05321678,375,127.529443
0.05758741,373,139.406905
0.05277972,375,139.431171
0.04793706,377,139.458871
0.04541958,378,139.469772
0.04061189,380,139.49532
0.036381118,382,139.521632
0.032062937,384,139.544593
0.028094405,386,139.566093
0.03575175,382,144.79144
0.03575175,382,144.791515
0.03575175,382,144.791527
0.03575175,382,144.791536
0.03575175,382,144.791546
0.03575175,382,144.791553
0.03575175,382,144.791559
0.03575175,382,144.791566
0.077884614,365,156.373279
0.07192308,367,156.398609
0.06538462,370,156.431675
0.05326923,375,156.492577
0.05036713,376,156.503738
0.0377972,381,156.56551
0.035297204,382,156.579627
0.023636363,387,156.639731
0.053024475,375,162.463363
0.053024475,375,162.463424
0.053024475,375,162.463438
0.053024475,375,162.463446
0.053024475,375,162.463454
0.053024475,375,162.463461
0.053024475,375,162.463467
0.053024475,375,162.463474
0.05931818,372,174.816846
0.06022727,372,174.817806
0.060174827,372,174.817826
0.052552447,375,174.851868
0.051503498,376,174.866158
0.04256993,379,174.902898
0.036416084,382,174.9345
0.026293706,386,174.979504
0.052832168,375,180.804832
0.052832168,375,180.804907
0.052832168,375,180.804919
0.052832168,375,180.804927
0.052832168,375,180.804939
0.052832168,375,180.804947
0.052832168,375,180.804953
0.052832168,375,180.80496
0.074580416,366,189.162806
0.0606993,372,189.235074
0.055297203,374,189.25932
0.05270979,375,189.272377
0.047972027,377,193.617132
0.04938811,377,193.617194
0.04304196,379,193.641838
0.035944056,382,193.673871
0.06746504,369,199.143217
0.06746504,369,199.144241
0.06746504,369,199.144266
0.06746504,369,199.144277
0.06746504,369,199.144286
0.06746504,369,199.144294
0.06746504,369,199.144302
0.06746504,369,199.144309
0.07059441,368,207.231703
0.069947556,368,207.232779
0.06798951,369,207.247029
0.06013986,372,207.281372
0.058653846,373,207.291392
0.055506993,374,207.304788
0.050297204,376,207.32619
0.04270979,379,207.357857
0.07513986,366,217.211884
0.07513986,366,217.212844
0.07513986,366,217.212858
0.07513986,366,217.212867
0.07513986,366,217.212874
0.07513986,366,217.21288
0.07513986,366,217.212887
0.07513986,366,217.212893
0.07687063,365,225.35099
0.07751748,365,225.351527
0.069982514,368,225.383266
0.06533217,370,225.407197
0.06263986,371,225.42178
0.06251748,371,225.421834
0.057307694,373,225.446705
0.040157344,381,225.535569
0.09444056,358,235.652613
0.09444056,358,235.653664
0.09444056,358,235.65369
0.09444056,358,235.653705
0.09444056,358,235.653714
0.09444056,358,235.653726
0.09444056,358,235.653735
0.09444056,358,235.653742
0.0943007,358,243.70014
0.084493004,362,243.745752
0.082255244,363,243.760966
0.07758741,365,243.785521
0.07479021,366,243.800301
0.060262237,372,243.868902
0.06006993,372,243.868966
0.0406993,380,243.960833
0.092307694,359,253.458042
0.092307694,359,253.45907
0.092307694,359,253.459088
0.092307694,359,253.459097
0.092307694,359,253.459106
0.092307694,359,253.459114
0.092307694,359,253.459122
0.092307694,359,253.45913
0.09451049,358,261.311381
0.09236014,359,261.325434
0.08258741,363,261.363164
0.076993,365,261.38667
0.07283217,367,261.407378
0.067325175,369,261.431489
0.060437065,372,261.462755
0.048583917,377,261.510361
0.072674826,367,271.376714
0.072674826,367,271.377688
0.072674826,367,271.377712
0.072674826,367,271.377726
0.072674826,367,271.377747
0.072674826,367,271.377755
0.072674826,367,271.377762
0.072674826,367,271.377769
0.11201049,351,279.438414
0.09375874,358,279.510116
0.08195804,363,279.563727
0.072115384,367,279.608715
0.069877625,368,279.624918
0.061118882,372,279.669457
0.060297202,372,279.669517
0.055576924,374,279.694346
0.114073426,350,289.376999
0.114073426,350,289.377931
0.114073426,350,289.377956
0.114073426,350,289.377967
0.114073426,350,289.377975
0.114073426,350,289.377982
0.114073426,350,289.37799
0.114073426,350,289.377997
0.11666084,349,297.22432
0.099475525,356,297.291207
0.09477273,358,297.314783
0.08466783,362,297.356483
0.07517482,366,297.394427
0.07248252,367,297.406404
0.06804196,369,297.428503
0.057657342,373,297.465387
0.11199301,351,306.925119
0.11199301,351,306.925297
0.11199301,351,306.925324
0.11199301,351,306.925333
0.11199301,351,306.925341
0.11199301,351,306.925347
0.11199301,351,306.925367
0.11199301,351,306.925373
0.10412587,354,315.02201
0.08986014,360,315.092758
0.09012238,360,315.092823
0.08477273,362,315.117073
0.08243007,363,315.128467
0.08,364,315.141271
0.07237762,367,315.186078
0.057045456,373,315.254467
0.13613637,341,324.970371
0.13613637,341,324.971361
0.13613637,341,324.971387
0.13613637,341,324.971401
0.13613637,341,324.971422
0.13613637,341,324.97143
0.13613637,341,324.971437
0.13613637,341,324.971444
0.13451049,342,332.917377
0.10898601,352,333.044075
0.10437063,354,333.071623
0.09256993,359,333.130853
0.08989511,360,333.144802
0.08713286,361,333.160565
0.074737765,366,333.228616
0.07082168,368,333.254571
0.14393356,338,343.214559
0.14393356,338,343.215126
0.14393356,338,343.215152
0.14393356,338,343.215166
0.14393356,338,343.215178
0.14393356,338,343.21519
0.14393356,338,343.215198
0.14393356,338,343.215205
0.11652098,349,351.134568
0.11201049,351,351.159589
0.10424825,354,351.195916
0.099807695,356,351.216519
0.09171329,359,351.246649
0.0920979,359,351.246704
0.08952797,360,351.25746
0.086625874,361,351.271464
0.14108391,339,360.912333
0.14108391,339,360.91339
0.14108391,339,360.913436
0.14108391,339,360.913446
0.14108391,339,360.913453
0.14108391,339,360.913461
0.14108391,339,360.913467
0.14108391,339,360.913475
0.10438811,354,369.189969
0.104265735,354,369.190027
0.102115385,355,369.203893
0.09972028,356,369.219256
0.09659091,357,369.235325
0.0968007,357,369.235388
0.08977272,360,369.275969
0.072587416,367,369.364408
0.11898601,348,379.851772
0.11898601,348,379.852008
0.11898601,348,379.852029
0.11898601,348,379.85204
0.11898601,348,379.852048
0.11898601,348,379.852056
0.11898601,348,379.852063
0.11898601,348,379.852069
0.13120629,343,388.161945
0.09944056,356,388.287797
0.09648602,357,388.298392
0.08729021,361,388.337971
0.085454546,362,388.348671
0.08227273,363,388.361514
0.081905596,363,388.361569
0.07730769,365,388.383486
0.13646853,341,393.838363
0.13646853,341,393.838463
0.13646853,341,393.838475
0.13646853,341,393.838483
0.13646853,341,393.838491
0.13646853,341,393.8385
0.13646853,341,393.838507
0.13646853,341,393.838513
0.13844405,340,406.217482
0.121660836,347,406.301509
0.118863635,348,406.318193
0.11435315,350,406.345371
0.11171329,351,406.357889
